"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"UPPSALA VÄSTERTORG",202233,2022-08-18,1299,105.432,0.0811639722863741,8.432,0.00649114703618168,6,0.0046189376443418,7,0.00538876058506543,41,0.031562740569669,3,0.0023094688221709,0,0,8,0.00615858352578907,7,0.00538876058506543,2,0.00153964588144727,23,0.0177059276366436,103.432,0.0796243264049269,51,0.0392609699769053,2,0.00153964588144727,6.432,0.00495150115473441,0,0,4,0.00307929176289453,2,0.00153964588144727,5,0.00384911470361817,30,0.023094688221709,11,0.00846805234795997,3,0.0023094688221709,0,0,3,0.0023094688221709,5,0.00384911470361817,7,0.00538876058506543,2,0.00153964588144727,5,0.00384911470361817,18,0.0138568129330254,103.432,0.0796243264049269,29.432,0.022657428791378,0,0,11,0.00846805234795997,3,0.0023094688221709,9,0.0069284064665127
"UPPSALA VÄSTERTORG",202233,2022-08-17,1224,100.096,0.0817777777777778,10.096,0.0082483660130719,14,0.011437908496732,5,0.00408496732026144,35,0.0285947712418301,4,0.00326797385620915,2,0.00163398692810458,7,0.00571895424836601,1,0.000816993464052288,5,0.00408496732026144,17,0.0138888888888889,98.096,0.0801437908496732,52,0.042483660130719,2,0.00163398692810458,8.096,0.00661437908496732,0,0,12,0.00980392156862745,0,0,5,0.00408496732026144,27,0.0220588235294118,8,0.0065359477124183,4,0.00326797385620915,0,0,3,0.00245098039215686,6,0.00490196078431373,1,0.000816993464052288,5,0.00408496732026144,4,0.00326797385620915,13,0.0106209150326797,98.096,0.0801437908496732,28.096,0.0229542483660131,0,0,8,0.0065359477124183,4,0.00326797385620915,6,0.00490196078431373
"UPPSALA VÄSTERTORG",202233,2022-08-16,1253,108.119,0.0862881085395052,11.119,0.00887390263367917,20,0.0159616919393456,2,0.00159616919393456,45,0.0359138068635275,4,0.00319233838786911,0,0,4,0.00319233838786911,5,0.00399042298483639,5,0.00399042298483639,12,0.00957701516360734,105.119,0.0838938547486033,55,0.0438946528332003,3,0.00239425379090184,8.119,0.00647964884277733,0,0,17,0.0135674381484437,0,0,2,0.00159616919393456,28,0.0223463687150838,17,0.0135674381484437,4,0.00319233838786911,0,0,0,0,4,0.00319233838786911,5,0.00399042298483639,5,0.00399042298483639,3,0.00239425379090184,9,0.00718276137270551,105.119,0.0838938547486033,19.119,0.0152585794094174,0,0,17,0.0135674381484437,4,0.00319233838786911,10,0.00798084596967279
"UPPSALA VÄSTERTORG",202233,2022-08-15,1300,134.477,0.103443846153846,11.477,0.00882846153846154,28,0.0215384615384615,5,0.00384615384615385,47,0.0361538461538462,5,0.00384615384615385,0,0,5,0.00384615384615385,9,0.00692307692307692,11,0.00846153846153846,13,0.01,130.477,0.100366923076923,71,0.0546153846153846,4,0.00307692307692308,7.477,0.00575153846153846,0,0,24,0.0184615384615385,1,0.000769230769230769,4,0.00307692307692308,31,0.0238461538461538,16,0.0123076923076923,5,0.00384615384615385,0,0,0,0,5,0.00384615384615385,9,0.00692307692307692,11,0.00846153846153846,6,0.00461538461538462,7,0.00538461538461538,130.477,0.100366923076923,18.477,0.0142130769230769,0,0,16,0.0123076923076923,5,0.00384615384615385,20,0.0153846153846154
"UPPSALA VÄSTERTORG",202232,2022-08-14,1079,136,0.126042632066728,12,0.0111214087117702,36,0.0333642261353105,6,0.00556070435588508,28,0.025949953660797,9,0.00834105653382762,0,0,8,0.00741427247451344,10,0.0092678405931418,1,0.00092678405931418,26,0.0240963855421687,124,0.114921223354958,81,0.0750695088044486,12,0.0111214087117702,0,0,0,0,24,0.0222428174235403,5,0.0046339202965709,1,0.00092678405931418,23,0.0213160333642261,5,0.0046339202965709,9,0.00834105653382762,0,0,2,0.00185356811862836,6,0.00556070435588508,10,0.0092678405931418,1,0.00092678405931418,9,0.00834105653382762,17,0.0157553290083411,124,0.114921223354958,18,0.0166821130676552,0,0,5,0.0046339202965709,9,0.00834105653382762,11,0.010194624652456
"UPPSALA VÄSTERTORG",202232,2022-08-13,984,93,0.0945121951219512,7,0.00711382113821138,19,0.0193089430894309,3,0.00304878048780488,22,0.0223577235772358,10,0.0101626016260163,0,0,4,0.0040650406504065,4,0.0040650406504065,0,0,24,0.024390243902439,86,0.0873983739837398,49,0.0497967479674797,7,0.00711382113821138,0,0,0,0,12,0.0121951219512195,0,0,3,0.00304878048780488,19,0.0193089430894309,3,0.00304878048780488,10,0.0101626016260163,0,0,1,0.00101626016260163,3,0.00304878048780488,4,0.0040650406504065,0,0,7,0.00711382113821138,17,0.0172764227642276,86,0.0873983739837398,20,0.0203252032520325,0,0,3,0.00304878048780488,10,0.0101626016260163,4,0.0040650406504065
"UPPSALA VÄSTERTORG",202232,2022-08-12,1101,134,0.121707538601272,22,0.0199818346957312,36,0.0326975476839237,4,0.0036330608537693,25,0.0227066303360581,8,0.0072661217075386,0,0,4,0.0036330608537693,6,0.00544959128065395,2,0.00181653042688465,27,0.0245231607629428,112,0.10172570390554,68,0.0617620345140781,22,0.0199818346957312,0,0,0,0,14,0.0127157129881926,1,0.000908265213442325,3,0.00272479564032698,19,0.0172570390554042,6,0.00544959128065395,8,0.0072661217075386,0,0,2,0.00181653042688465,2,0.00181653042688465,6,0.00544959128065395,2,0.00181653042688465,8,0.0072661217075386,19,0.0172570390554042,112,0.10172570390554,22,0.0199818346957312,0,0,6,0.00544959128065395,8,0.0072661217075386,8,0.0072661217075386
"UPPSALA VÄSTERTORG",202232,2022-08-11,1068,100,0.0936329588014981,8,0.00749063670411985,18,0.0168539325842697,4,0.00374531835205993,39,0.0365168539325843,7,0.00655430711610487,1,0.000936329588014981,0,0,5,0.00468164794007491,0,0,18,0.0168539325842697,92,0.0861423220973783,50,0.0468164794007491,8,0.00749063670411985,0,0,0,0,10,0.00936329588014981,3,0.00280898876404494,1,0.000936329588014981,20,0.0187265917602996,19,0.0177902621722846,7,0.00655430711610487,0,0,1,0.000936329588014981,0,0,5,0.00468164794007491,0,0,9,0.00842696629213483,9,0.00842696629213483,92,0.0861423220973783,11,0.0102996254681648,0,0,19,0.0177902621722846,7,0.00655430711610487,5,0.00468164794007491
"UPPSALA VÄSTERTORG",202232,2022-08-10,1063,115,0.108184383819379,15,0.0141110065851364,34,0.0319849482596425,1,0.000940733772342427,37,0.0348071495766698,3,0.00282220131702728,0,0,5,0.00470366886171214,0,0,1,0.000940733772342427,19,0.0178739416745061,100,0.0940733772342427,69,0.0649106302916275,15,0.0141110065851364,0,0,0,0,19,0.0178739416745061,0,0,1,0.000940733772342427,22,0.0206961429915334,15,0.0141110065851364,3,0.00282220131702728,0,0,0,0,5,0.00470366886171214,0,0,1,0.000940733772342427,8,0.00752587017873942,11,0.0103480714957667,100,0.0940733772342427,12,0.0112888052681091,0,0,15,0.0141110065851364,3,0.00282220131702728,1,0.000940733772342427
"UPPSALA VÄSTERTORG",202232,2022-08-09,1032,145,0.140503875968992,21,0.0203488372093023,44,0.0426356589147287,5,0.00484496124031008,44,0.0426356589147287,6,0.00581395348837209,0,0,3,0.00290697674418605,5,0.00484496124031008,0,0,17,0.0164728682170543,124,0.12015503875969,80,0.0775193798449612,21,0.0203488372093023,0,0,0,0,23,0.0222868217054264,1,0.000968992248062015,4,0.00387596899224806,26,0.0251937984496124,18,0.0174418604651163,6,0.00581395348837209,0,0,0,0,3,0.00290697674418605,5,0.00484496124031008,0,0,6,0.00581395348837209,11,0.0106589147286822,124,0.12015503875969,15,0.0145348837209302,0,0,18,0.0174418604651163,6,0.00581395348837209,5,0.00484496124031008
"UPPSALA VÄSTERTORG",202232,2022-08-08,1137,155,0.136323658751099,23,0.0202286719437115,40,0.0351802990325418,6,0.00527704485488127,32,0.0281442392260334,4,0.00351802990325418,0,0,4,0.00351802990325418,4,0.00351802990325418,8,0.00703605980650836,34,0.0299032541776605,132,0.116094986807388,78,0.0686015831134565,23,0.0202286719437115,0,0,0,0,17,0.0149516270888303,2,0.00175901495162709,4,0.00351802990325418,22,0.019349164467898,10,0.00879507475813544,4,0.00351802990325418,0,0,0,0,4,0.00351802990325418,4,0.00351802990325418,8,0.00703605980650836,10,0.00879507475813544,24,0.0211081794195251,132,0.116094986807388,28,0.0246262093227792,0,0,10,0.00879507475813544,4,0.00351802990325418,12,0.0105540897097625
"UPPSALA VÄSTERTORG",202231,2022-08-07,971,279,0.287332646755922,1,0.00102986611740474,19,0.01956745623069,5,0.00514933058702369,205,0.211122554067971,5,0.00514933058702369,0,0,6,0.00617919670442842,12,0.0123583934088568,0,0,26,0.0267765190525232,278,0.286302780638517,234,0.240988671472709,1,0.00102986611740474,0,0,0,0,18,0.0185375901132853,3,0.00308959835221421,2,0.00205973223480947,200,0.205973223480947,5,0.00514933058702369,5,0.00514933058702369,0,0,3,0.00308959835221421,3,0.00308959835221421,12,0.0123583934088568,0,0,6,0.00617919670442842,20,0.0205973223480947,278,0.286302780638517,22,0.0226570545829042,0,0,5,0.00514933058702369,5,0.00514933058702369,12,0.0123583934088568
"UPPSALA VÄSTERTORG",202231,2022-08-06,996,259,0.26004016064257,1,0.00100401606425703,9,0.00903614457831325,2,0.00200803212851406,204,0.204819277108434,0,0,0,0,2,0.00200803212851406,5,0.00502008032128514,1,0.00100401606425703,35,0.035140562248996,258,0.259036144578313,221,0.221887550200803,1,0.00100401606425703,0,0,0,0,8,0.00803212851405622,0,0,2,0.00200803212851406,198,0.198795180722892,6,0.00602409638554217,0,0,0,0,2,0.00200803212851406,0,0,5,0.00502008032128514,1,0.00100401606425703,12,0.0120481927710843,23,0.0230923694779116,258,0.259036144578313,25,0.0251004016064257,0,0,6,0.00602409638554217,0,0,6,0.00602409638554217
"UPPSALA VÄSTERTORG",202231,2022-08-05,935,290,0.310160427807487,5,0.0053475935828877,21,0.0224598930481283,4,0.00427807486631016,208,0.222459893048128,3,0.00320855614973262,3,0.00320855614973262,7,0.00748663101604278,12,0.0128342245989305,0,0,27,0.0288770053475936,285,0.304812834224599,244,0.26096256684492,5,0.0053475935828877,0,0,0,0,16,0.0171122994652406,1,0.00106951871657754,3,0.00320855614973262,205,0.219251336898396,3,0.00320855614973262,3,0.00320855614973262,0,0,6,0.00641711229946524,4,0.00427807486631016,12,0.0128342245989305,0,0,10,0.0106951871657754,17,0.0181818181818182,285,0.304812834224599,23,0.0245989304812834,0,0,3,0.00320855614973262,3,0.00320855614973262,12,0.0128342245989305
"UPPSALA VÄSTERTORG",202231,2022-08-04,972,198,0.203703703703704,2,0.00205761316872428,16,0.0164609053497942,2,0.00205761316872428,136,0.139917695473251,4,0.00411522633744856,0,0,8,0.00823045267489712,15,0.0154320987654321,2,0.00205761316872428,13,0.0133744855967078,196,0.201646090534979,157,0.161522633744856,2,0.00205761316872428,0,0,0,0,14,0.01440329218107,0,0,2,0.00205761316872428,131,0.13477366255144,5,0.0051440329218107,4,0.00411522633744856,0,0,2,0.00205761316872428,6,0.00617283950617284,15,0.0154320987654321,2,0.00205761316872428,2,0.00205761316872428,11,0.0113168724279835,196,0.201646090534979,13,0.0133744855967078,0,0,5,0.0051440329218107,4,0.00411522633744856,17,0.0174897119341564
"UPPSALA VÄSTERTORG",202231,2022-08-03,889,215,0.241844769403825,1,0.00112485939257593,13,0.0146231721034871,0,0,167,0.18785151856018,3,0.00337457817772778,4,0.00449943757030371,4,0.00449943757030371,4,0.00449943757030371,4,0.00449943757030371,15,0.0168728908886389,214,0.240719910011249,185,0.208098987626547,1,0.00112485939257593,0,0,0,0,12,0.0134983127109111,0,0,0,0,166,0.186726659167604,1,0.00112485939257593,3,0.00337457817772778,0,0,5,0.00562429696287964,3,0.00337457817772778,4,0.00449943757030371,4,0.00449943757030371,2,0.00224971878515186,13,0.0146231721034871,214,0.240719910011249,17,0.0191226096737908,0,0,1,0.00112485939257593,3,0.00337457817772778,8,0.00899887514060742
"UPPSALA VÄSTERTORG",202231,2022-08-02,987,230.971,0.234013171225937,1.971,0.00199696048632219,12,0.0121580547112462,6,0.0060790273556231,192,0.194528875379939,2,0.00202634245187437,0,0,3,0.00303951367781155,0,0,0,0,14,0.0141843971631206,229.971,0.233,206,0.20871327254306,1,0.00101317122593718,0.971,0.000983789260385005,0,0,11,0.011144883485309,1,0.00101317122593718,5,0.00506585612968592,187,0.189463019250253,5,0.00506585612968592,2,0.00202634245187437,0,0,0,0,3,0.00303951367781155,0,0,0,0,3,0.00303951367781155,11,0.011144883485309,229.971,0.233,16.971,0.0171945288753799,0,0,5,0.00506585612968592,2,0.00202634245187437,0,0
"UPPSALA VÄSTERTORG",202231,2022-08-01,1000,284.99,0.28499,4.99,0.00499,27,0.027,4,0.004,215,0.215,7,0.007,0,0,4,0.004,4,0.004,3,0.003,16,0.016,280.99,0.28099,245,0.245,4,0.004,0.99,0.00099,0,0,23,0.023,0,0,4,0.004,207,0.207,8,0.008,7,0.007,0,0,2,0.002,2,0.002,4,0.004,3,0.003,7,0.007,9,0.009,280.99,0.28099,13.99,0.01399,0,0,8,0.008,7,0.007,7,0.007
"UPPSALA VÄSTERTORG",202230,2022-07-31,962,139.197,0.144695426195426,20.197,0.0209948024948025,33,0.0343035343035343,3,0.00311850311850312,30,0.0311850311850312,15,0.0155925155925156,0,0,8,0.00831600831600832,2,0.00207900207900208,2,0.00207900207900208,26,0.027027027027027,122.197,0.127023908523909,78,0.0810810810810811,17,0.0176715176715177,3.197,0.00332328482328482,0,0,16,0.0166320166320166,1,0.00103950103950104,2,0.00207900207900208,29,0.0301455301455301,1,0.00103950103950104,15,0.0155925155925156,0,0,5,0.0051975051975052,3,0.00311850311850312,2,0.00207900207900208,2,0.00207900207900208,7,0.00727650727650728,19,0.0197505197505198,122.197,0.127023908523909,24.197,0.0251528066528067,0,0,1,0.00103950103950104,15,0.0155925155925156,4,0.00415800415800416
"UPPSALA VÄSTERTORG",202230,2022-07-30,876,116,0.132420091324201,11,0.0125570776255708,21,0.023972602739726,4,0.0045662100456621,27,0.0308219178082192,16,0.0182648401826484,0,0,5,0.00570776255707763,2,0.00228310502283105,2,0.00228310502283105,28,0.0319634703196347,105,0.11986301369863,53,0.0605022831050228,11,0.0125570776255708,0,0,0,0,10,0.0114155251141553,3,0.00342465753424658,1,0.00114155251141553,18,0.0205479452054795,9,0.0102739726027397,16,0.0182648401826484,0,0,3,0.00342465753424658,2,0.00228310502283105,2,0.00228310502283105,2,0.00228310502283105,6,0.00684931506849315,22,0.0251141552511416,105,0.11986301369863,23,0.0262557077625571,0,0,9,0.0102739726027397,16,0.0182648401826484,4,0.0045662100456621
"UPPSALA VÄSTERTORG",202230,2022-07-29,1019,140.37,0.137752698724239,18.37,0.0180274779195289,32,0.0314033366045142,3,0.00294406280667321,27,0.0264965652600589,22,0.0215897939156035,0,0,2,0.00196270853778214,7,0.00686947988223749,2,0.00196270853778214,27,0.0264965652600589,124.37,0.122051030421982,69,0.0677134445534838,16,0.0157016683022571,2.37,0.00232580961727184,0,0,16,0.0157016683022571,1,0.00098135426889107,2,0.00196270853778214,22,0.0215897939156035,5,0.00490677134445535,22,0.0215897939156035,0,0,1,0.00098135426889107,1,0.00098135426889107,7,0.00686947988223749,2,0.00196270853778214,12,0.0117762512266928,15,0.014720314033366,124.37,0.122051030421982,19.37,0.01900883218842,0,0,5,0.00490677134445535,22,0.0215897939156035,9,0.00883218842001963
"UPPSALA VÄSTERTORG",202230,2022-07-28,1015,152.304,0.150053201970443,23.304,0.0229596059113301,32,0.0315270935960591,6,0.00591133004926108,45,0.0443349753694581,15,0.0147783251231527,2,0.00197044334975369,6,0.00591133004926108,2,0.00197044334975369,0,0,21,0.0206896551724138,134.304,0.13231921182266,68,0.0669950738916256,18,0.0177339901477833,5.304,0.0052256157635468,0,0,14,0.0137931034482759,2,0.00197044334975369,4,0.00394088669950739,26,0.025615763546798,19,0.0187192118226601,15,0.0147783251231527,0,0,6,0.00591133004926108,2,0.00197044334975369,2,0.00197044334975369,0,0,2,0.00197044334975369,19,0.0187192118226601,134.304,0.13231921182266,30.304,0.029856157635468,0,0,19,0.0187192118226601,15,0.0147783251231527,2,0.00197044334975369
"UPPSALA VÄSTERTORG",202230,2022-07-27,985,117,0.118781725888325,1,0.00101522842639594,23,0.0233502538071066,7,0.00710659898477157,29,0.0294416243654822,18,0.0182741116751269,0,0,7,0.00710659898477157,7,0.00710659898477157,1,0.00101522842639594,24,0.0243654822335025,116,0.117766497461929,66,0.067005076142132,1,0.00101522842639594,0,0,0,0,22,0.0223350253807107,2,0.00203045685279188,5,0.0050761421319797,25,0.0253807106598985,4,0.00406091370558376,18,0.0182741116751269,0,0,4,0.00406091370558376,3,0.00304568527918782,7,0.00710659898477157,1,0.00101522842639594,9,0.00913705583756345,15,0.0152284263959391,116,0.117766497461929,20,0.0203045685279188,0,0,4,0.00406091370558376,18,0.0182741116751269,8,0.00812182741116751
"UPPSALA VÄSTERTORG",202230,2022-07-26,1019,126,0.123650637880275,3,0.00294406280667321,23,0.0225711481844946,5,0.00490677134445535,36,0.0353287536800785,19,0.0186457311089303,0,0,8,0.00785083415112856,6,0.00588812561334642,0,0,26,0.0255152109911678,123,0.120706575073602,73,0.0716388616290481,3,0.00294406280667321,0,0,0,0,20,0.0196270853778214,0,0,5,0.00490677134445535,32,0.0314033366045142,4,0.00392541707556428,19,0.0186457311089303,0,0,3,0.00294406280667321,5,0.00490677134445535,6,0.00588812561334642,0,0,10,0.0098135426889107,16,0.0157016683022571,123,0.120706575073602,21,0.0206084396467125,0,0,4,0.00392541707556428,19,0.0186457311089303,6,0.00588812561334642
"UPPSALA VÄSTERTORG",202230,2022-07-25,998,149,0.149298597194389,11,0.0110220440881764,39,0.0390781563126252,2,0.00200400801603206,31,0.031062124248497,19,0.0190380761523046,0,0,7,0.00701402805611222,13,0.0130260521042084,1,0.00100200400801603,26,0.0260521042084168,138,0.138276553106212,77,0.0771543086172345,11,0.0110220440881764,0,0,0,0,28,0.0280561122244489,0,0,2,0.00200400801603206,26,0.0260521042084168,5,0.00501002004008016,19,0.0190380761523046,0,0,3,0.0030060120240481,4,0.00400801603206413,13,0.0130260521042084,1,0.00100200400801603,5,0.00501002004008016,21,0.0210420841683367,138,0.138276553106212,23,0.0230460921843687,0,0,5,0.00501002004008016,19,0.0190380761523046,14,0.0140280561122244
"UPPSALA VÄSTERTORG",202229,2022-07-24,944,77,0.0815677966101695,4,0.00423728813559322,16,0.0169491525423729,5,0.00529661016949153,12,0.0127118644067797,3,0.00317796610169492,1,0.00105932203389831,3,0.00317796610169492,5,0.00529661016949153,5,0.00529661016949153,23,0.024364406779661,73,0.0773305084745763,38,0.0402542372881356,4,0.00423728813559322,0,0,0,0,12,0.0127118644067797,1,0.00105932203389831,4,0.00423728813559322,11,0.0116525423728814,1,0.00105932203389831,3,0.00317796610169492,0,0,1,0.00105932203389831,3,0.00317796610169492,5,0.00529661016949153,5,0.00529661016949153,7,0.00741525423728814,16,0.0169491525423729,73,0.0773305084745763,21,0.0222457627118644,0,0,1,0.00105932203389831,3,0.00317796610169492,10,0.0105932203389831
"UPPSALA VÄSTERTORG",202229,2022-07-23,889,118,0.132733408323959,7,0.0078740157480315,27,0.0303712035995501,6,0.00674915635545557,29,0.0326209223847019,6,0.00674915635545557,8,0.00899887514060742,6,0.00674915635545557,3,0.00337457817772778,3,0.00337457817772778,23,0.0258717660292463,111,0.124859392575928,65,0.0731158605174353,7,0.0078740157480315,0,0,0,0,20,0.0224971878515186,3,0.00337457817772778,3,0.00337457817772778,21,0.0236220472440945,8,0.00899887514060742,6,0.00674915635545557,0,0,12,0.0134983127109111,2,0.00224971878515186,3,0.00337457817772778,3,0.00337457817772778,8,0.00899887514060742,15,0.0168728908886389,111,0.124859392575928,26,0.0292463442069741,0,0,8,0.00899887514060742,6,0.00674915635545557,6,0.00674915635545557
"UPPSALA VÄSTERTORG",202229,2022-07-22,994,121,0.121730382293763,7,0.00704225352112676,20,0.0201207243460765,6,0.00603621730382294,28,0.028169014084507,6,0.00603621730382294,2,0.00201207243460765,5,0.00503018108651911,6,0.00603621730382294,1,0.00100603621730382,40,0.0402414486921529,114,0.114688128772636,67,0.0674044265593561,7,0.00704225352112676,0,0,0,0,13,0.0130784708249497,2,0.00201207243460765,4,0.00402414486921529,22,0.0221327967806841,6,0.00603621730382294,6,0.00603621730382294,0,0,2,0.00201207243460765,5,0.00503018108651911,6,0.00603621730382294,1,0.00100603621730382,18,0.0181086519114688,22,0.0221327967806841,114,0.114688128772636,28,0.028169014084507,0,0,6,0.00603621730382294,6,0.00603621730382294,7,0.00704225352112676
"UPPSALA VÄSTERTORG",202229,2022-07-21,957,102,0.106583072100313,2,0.00208986415882968,20,0.0208986415882968,2,0.00208986415882968,42,0.0438871473354232,6,0.00626959247648903,0,0,2,0.00208986415882968,7,0.00731452455590387,0,0,21,0.0219435736677116,100,0.104493207941484,69,0.0721003134796238,2,0.00208986415882968,0,0,0,0,18,0.0188087774294671,1,0.00104493207941484,1,0.00104493207941484,39,0.0407523510971787,3,0.00313479623824451,6,0.00626959247648903,0,0,0,0,2,0.00208986415882968,7,0.00731452455590387,0,0,7,0.00731452455590387,14,0.0146290491118077,100,0.104493207941484,15,0.0156739811912226,0,0,3,0.00313479623824451,6,0.00626959247648903,7,0.00731452455590387
"UPPSALA VÄSTERTORG",202229,2022-07-20,980,122,0.124489795918367,9,0.00918367346938776,27,0.0275510204081633,2,0.00204081632653061,29,0.0295918367346939,10,0.0102040816326531,12,0.0122448979591837,5,0.00510204081632653,3,0.00306122448979592,2,0.00204081632653061,23,0.023469387755102,113,0.11530612244898,60,0.0612244897959184,9,0.00918367346938776,0,0,0,0,18,0.0183673469387755,0,0,2,0.00204081632653061,23,0.023469387755102,6,0.00612244897959184,10,0.0102040816326531,0,0,13,0.013265306122449,4,0.00408163265306122,3,0.00306122448979592,2,0.00204081632653061,5,0.00510204081632653,18,0.0183673469387755,113,0.11530612244898,32,0.0326530612244898,0,0,6,0.00612244897959184,10,0.0102040816326531,5,0.00510204081632653
"UPPSALA VÄSTERTORG",202229,2022-07-19,990,124,0.125252525252525,10,0.0101010101010101,26,0.0262626262626263,5,0.00505050505050505,38,0.0383838383838384,6,0.00606060606060606,3,0.00303030303030303,6,0.00606060606060606,1,0.00101010101010101,0,0,29,0.0292929292929293,114,0.115151515151515,72,0.0727272727272727,10,0.0101010101010101,0,0,0,0,16,0.0161616161616162,2,0.00202020202020202,3,0.00303030303030303,32,0.0323232323232323,6,0.00606060606060606,6,0.00606060606060606,0,0,6,0.00606060606060606,3,0.00303030303030303,1,0.00101010101010101,0,0,6,0.00606060606060606,23,0.0232323232323232,114,0.115151515151515,29,0.0292929292929293,0,0,6,0.00606060606060606,6,0.00606060606060606,1,0.00101010101010101
"UPPSALA VÄSTERTORG",202229,2022-07-18,1021,133,0.13026444662096,3,0.0029382957884427,25,0.0244857982370225,4,0.0039177277179236,37,0.0362389813907933,4,0.0039177277179236,23,0.0225269343780607,5,0.00489715964740451,4,0.0039177277179236,6,0.00587659157688541,22,0.0215475024485798,130,0.127326150832517,64,0.0626836434867777,3,0.0029382957884427,0,0,0,0,22,0.0215475024485798,1,0.000979431929480901,3,0.0029382957884427,28,0.0274240940254652,9,0.00881488736532811,4,0.0039177277179236,0,0,24,0.0235063663075416,4,0.0039177277179236,4,0.0039177277179236,6,0.00587659157688541,5,0.00489715964740451,17,0.0166503428011753,130,0.127326150832517,43,0.0421155729676787,0,0,9,0.00881488736532811,4,0.0039177277179236,10,0.00979431929480901
"UPPSALA VÄSTERTORG",202228,2022-07-17,949,88,0.0927291886195996,3,0.00316122233930453,19,0.0200210748155954,6,0.00632244467860906,20,0.0210748155953635,6,0.00632244467860906,1,0.00105374077976818,0,0,6,0.00632244467860906,8,0.00842992623814542,19,0.0200210748155954,85,0.089567966280295,42,0.0442571127502634,3,0.00316122233930453,0,0,0,0,16,0.0168598524762908,4,0.00421496311907271,2,0.00210748155953635,15,0.0158061116965227,5,0.00526870389884088,6,0.00632244467860906,0,0,1,0.00105374077976818,0,0,6,0.00632244467860906,8,0.00842992623814542,4,0.00421496311907271,15,0.0158061116965227,85,0.089567966280295,18,0.0189673340358272,0,0,5,0.00526870389884088,6,0.00632244467860906,14,0.0147523709167545
"UPPSALA VÄSTERTORG",202228,2022-07-16,915,107,0.116939890710383,1,0.00109289617486339,22,0.0240437158469945,4,0.00437158469945355,29,0.0316939890710383,6,0.00655737704918033,0,0,10,0.0109289617486339,0,0,8,0.0087431693989071,27,0.0295081967213115,106,0.115846994535519,60,0.0655737704918033,1,0.00109289617486339,0,0,0,0,21,0.0229508196721311,0,0,4,0.00437158469945355,19,0.0207650273224044,10,0.0109289617486339,6,0.00655737704918033,0,0,1,0.00109289617486339,9,0.00983606557377049,0,0,8,0.0087431693989071,9,0.00983606557377049,18,0.019672131147541,106,0.115846994535519,22,0.0240437158469945,0,0,10,0.0109289617486339,6,0.00655737704918033,8,0.0087431693989071
